CustomerID,Age,Annual_Income,Spending_Score,Region,Product_Category,Purchase_Channel,Num_Purchases,Avg_Transaction_Value,Total_Sales,Customer_Segment
1191,39,20314,73,South,Groceries,In-Store,8,321.17,2269.51,Regular
1192,32,88132,91,West,Furniture,Online,11,14.77,184.52,VIP
1193,26,87094,50,East,Electronics,In-Store,21,37.74,804.25,Premium
1194,54,39192,9,West,Furniture,In-Store,18,42.8,858.37,Budget
1195,45,93987,37,East,Sports,In-Store,21,411.62,9601.19,Premium
1196,50,37546,41,West,Sports,Mobile,20,126.06,2154.09,Regular
1197,55,42564,93,South,Clothing,Online,15,171.13,2385.86,Premium
1198,69,101198,94,West,Clothing,Mobile,15,308.88,4406.53,VIP
1199,59,117912,57,North,Furniture,In-Store,10,296.14,2992.37,Premium
1200,50,46471,95,South,Groceries,In-Store,18,211.16,3312.69,Premium
1201,63,112133,44,East,Clothing,Online,12,12.11,140.48,Premium
1202,42,111328,41,South,Electronics,Online,15,230.31,3780.74,Premium
1203,69,96940,83,South,Electronics,Online,22,372.05,7382.61,VIP
1204,57,34005,67,North,Clothing,Mobile,18,125.27,2391.02,Regular
1205,51,49941,52,North,Electronics,In-Store,25,357.1,8821.25,Regular
1206,64,87770,46,East,Electronics,Online,14,17.42,212.47,Premium
1207,44,119921,70,West,Electronics,In-Store,13,454.92,5341.56,VIP
1208,55,101447,75,North,Sports,Online,16,475.52,6788.97,VIP
1209,32,62026,49,South,Electronics,Online,14,11.21,162.58,Regular
1210,68,43525,4,West,Electronics,In-Store,19,234.33,3901.07,Budget
1211,50,116033,11,West,Clothing,In-Store,11,212.77,2567.29,Regular
1212,58,47620,15,North,Electronics,In-Store,11,422.52,5075.3,Budget
1213,41,54221,46,East,Sports,In-Store,10,274.95,2403.11,Regular
1214,63,116451,61,North,Sports,In-Store,11,309.57,3801.84,VIP
1215,21,76166,80,North,Clothing,Mobile,13,109.23,1615.59,Premium
1216,23,46459,24,North,Clothing,Online,12,47.76,494.63,Regular
1217,44,20534,78,East,Clothing,In-Store,12,349.24,4757.06,Regular
1218,56,62995,66,North,Electronics,In-Store,12,314.13,3520.16,Premium
1219,60,118600,6,South,Clothing,Online,20,417.84,8769.86,Regular
1220,40,63251,35,North,Electronics,Online,9,423.89,3442.84,Regular
1221,51,89952,30,South,Electronics,Online,17,319.21,5943.38,Regular
1222,46,45303,88,East,Groceries,Online,15,273.8,4528.27,Premium
1223,67,97561,92,South,Electronics,In-Store,23,457.86,12041.97,VIP
1224,52,97579,82,South,Electronics,Online,13,402.62,6007.44,VIP
1225,39,80830,53,East,Groceries,In-Store,17,442.39,6563.68,Premium
1226,68,97184,49,East,Clothing,Online,9,497.96,4694.02,Premium
1227,23,77882,31,North,Electronics,Online,24,207.72,4645.85,Regular
1228,69,57831,77,West,Electronics,Online,12,361.3,3848.6,Premium
1229,26,93787,9,West,Electronics,Online,15,347.15,4658.61,Regular
1230,32,103512,27,East,Electronics,Mobile,18,95.33,1940.61,Premium
1231,60,104106,14,East,Furniture,Online,18,321.91,6113.62,Regular
1232,56,41307,49,East,Sports,Online,12,219.76,2281.47,Regular
1233,68,87659,30,South,Clothing,Online,19,230.81,5022.45,Regular
1234,56,20430,20,South,Clothing,Online,18,98.27,1932.2,Budget
1235,51,77199,38,South,Furniture,In-Store,10,374.92,3534.57,Regular
1236,36,77116,86,North,Groceries,In-Store,16,351.99,5582.62,Premium
1237,18,56349,56,West,Electronics,Online,20,270.82,5784.57,Regular
1238,24,119407,82,South,Electronics,In-Store,17,86.79,1553.35,VIP
1239,33,108296,91,South,Clothing,In-Store,14,282.86,3916.18,VIP
1240,20,23864,90,West,Groceries,Mobile,11,59.07,652.19,Regular
1241,44,40883,35,East,Electronics,In-Store,22,176.29,3346.9,Regular
1242,58,40799,87,East,Clothing,Online,16,192.46,3079.94,Premium
1243,68,109755,91,North,Clothing,In-Store,14,442.88,5903.16,VIP
1244,43,71891,96,South,Clothing,Mobile,9,213.63,1798.69,Premium
1245,63,92887,35,East,Clothing,In-Store,10,303.25,2822.91,Premium
1246,69,100994,23,South,Groceries,Mobile,13,438.64,5957.12,Regular
1247,62,96761,58,North,Groceries,Mobile,18,218.62,3851.65,Premium
1248,42,28904,93,West,Electronics,Online,19,443.01,8229.83,Premium
1249,34,34033,90,South,Electronics,In-Store,15,76.87,1035.16,Premium
1250,68,59523,57,East,Furniture,In-Store,19,188.77,4083.59,Regular
1251,30,53837,15,South,Groceries,In-Store,20,56.42,1034.94,Budget
1252,39,94707,42,East,Electronics,In-Store,16,284.86,4429.38,Premium
1253,21,35623,71,West,Clothing,Mobile,20,479.07,8690.92,Regular
1254,59,57154,56,West,Furniture,In-Store,13,331.91,4577.79,Regular
1255,51,43657,35,North,Furniture,In-Store,13,316.78,4039.23,Regular
1256,22,38883,34,East,Sports,Online,15,146.3,2137.65,Regular
1257,29,37280,6,West,Groceries,Online,13,466.24,6743.17,Budget
1258,46,39549,29,East,Clothing,Mobile,16,241.05,4157.03,Regular
1259,46,76437,67,North,Clothing,In-Store,13,140.83,1841.71,Premium
1260,59,61004,24,North,Electronics,Online,16,493.97,7829.05,Regular
1261,31,63528,99,North,Groceries,Mobile,17,217.33,4204.36,Premium
1262,66,67941,9,North,Groceries,Mobile,16,192.03,3493.22,Regular
1263,41,94105,59,West,Electronics,In-Store,8,27.13,230.37,Premium
1264,60,106181,50,West,Sports,Online,17,97.36,1784.29,Premium
1265,30,72643,83,East,Clothing,In-Store,7,406.5,3186.19,Premium
1266,19,84225,88,East,Electronics,Online,14,246.52,3932.02,VIP
1267,20,93855,54,West,Clothing,Online,25,477.89,10450.05,Premium
1268,37,89040,63,South,Sports,In-Store,8,51.1,469.79,Premium
1269,67,33426,70,South,Sports,Mobile,11,311.81,3638.81,Regular
1270,20,118298,52,East,Groceries,Online,15,362.79,5593.26,Premium
1271,37,36481,19,South,Sports,Mobile,10,314.38,3061.9,Budget
1272,23,61184,43,North,Sports,Mobile,16,269.64,4102.48,Regular
1273,66,85260,24,East,Furniture,Online,21,293.37,6723.02,Regular
1274,53,60335,46,West,Sports,Online,15,347.88,5459.96,Regular
1275,57,44313,61,North,Clothing,In-Store,20,433.0,7882.43,Regular
1276,55,112334,21,North,Furniture,In-Store,11,174.81,1986.31,Premium
1277,52,27152,25,South,Groceries,Online,16,235.23,3358.52,Budget
1278,58,44587,82,West,Furniture,In-Store,19,321.6,6104.67,Premium
1279,18,119299,38,East,Electronics,In-Store,19,163.97,3193.43,Premium
1280,63,92981,20,East,Furniture,In-Store,13,97.6,1320.45,Regular
1281,56,28697,71,East,Sports,In-Store,15,483.42,6479.61,Regular
1282,56,95457,71,South,Clothing,Online,17,105.42,1574.72,Premium
1283,38,116950,82,East,Sports,Online,10,124.04,1150.61,VIP
1284,59,29778,76,North,Clothing,Online,14,313.16,4525.01,Regular
1285,37,61405,99,North,Electronics,Mobile,18,47.91,974.06,Premium
1286,20,66823,57,West,Electronics,Mobile,14,26.68,404.8,Premium
1287,65,33101,29,East,Furniture,In-Store,16,41.37,710.71,Budget
1288,30,40056,86,North,Groceries,Online,11,70.4,734.96,Premium
1289,23,37375,27,South,Clothing,In-Store,18,220.31,3503.64,Budget
1290,50,38537,29,North,Groceries,Online,15,416.34,6979.41,Regular
1291,30,60352,83,East,Clothing,Online,10,177.57,1776.15,Premium
1292,62,66382,88,West,Clothing,Online,13,219.49,2511.4,Premium
1293,41,43798,34,South,Sports,Mobile,16,304.12,4916.97,Regular
1294,18,48942,73,South,Groceries,Online,17,158.05,2828.24,Premium
1295,67,39223,92,North,Furniture,In-Store,14,221.94,2939.28,Premium
1296,44,99606,80,South,Groceries,Mobile,18,199.29,3059.09,VIP
1297,31,41175,1,South,Sports,In-Store,19,177.52,3495.93,Budget
1298,53,110760,66,North,Electronics,Online,8,200.31,1381.38,VIP
1299,45,73885,17,South,Clothing,Mobile,6,15.45,90.83,Regular
1300,19,100272,84,West,Electronics,In-Store,15,444.27,7313.35,VIP
1301,57,83639,7,West,Groceries,In-Store,16,488.9,8993.06,Regular
1302,38,46603,99,South,Groceries,In-Store,12,432.62,4989.45,Premium
1303,54,80136,18,West,Furniture,Mobile,20,12.81,219.32,Regular
1304,64,47413,42,North,Clothing,In-Store,21,377.93,7919.63,Regular
1305,49,31856,24,West,Electronics,In-Store,12,290.82,3255.61,Budget
1306,52,45472,81,South,Groceries,In-Store,17,56.15,1067.03,Premium
1307,31,47564,39,East,Sports,Online,12,467.1,5960.86,Regular
1308,30,33503,74,North,Clothing,In-Store,8,390.35,3033.17,Regular
1309,39,22360,7,West,Electronics,Online,22,81.2,1926.83,Budget
1310,62,114379,45,South,Clothing,Online,17,482.38,7809.8,Premium
1311,45,71342,91,West,Clothing,Online,18,71.84,1301.56,Premium
1312,36,60204,92,North,Clothing,Online,15,232.79,3934.74,Premium
1313,58,112995,21,East,Clothing,Online,14,87.9,1119.9,Premium
1314,62,42468,40,North,Groceries,In-Store,11,83.59,867.92,Regular
1315,64,60287,41,West,Clothing,Online,12,484.22,6482.8,Regular
1316,33,104667,56,South,Clothing,Online,14,290.34,4018.27,Premium
1317,54,83203,54,East,Electronics,Mobile,18,137.0,2331.27,Premium
1318,48,59919,11,West,Sports,Mobile,21,390.44,7061.1,Regular
1319,41,45582,76,East,Clothing,In-Store,20,438.87,8563.99,Premium
1320,38,23511,23,North,Clothing,Online,20,459.63,9194.26,Budget
1321,23,28505,32,North,Electronics,Online,11,467.16,4994.36,Budget
1322,32,36194,84,North,Groceries,Online,17,453.74,7198.6,Premium
1323,46,98661,69,West,Sports,Online,18,323.08,5587.12,Premium
1324,64,83925,40,West,Electronics,Mobile,16,177.81,2966.53,Regular
1325,63,63346,91,South,Electronics,In-Store,11,463.53,5697.35,Premium
1326,27,98290,40,West,Electronics,Online,20,70.02,1463.28,Premium
1327,53,36078,56,North,Groceries,Mobile,24,92.71,2322.61,Regular
1328,22,41093,25,East,Sports,Online,19,222.58,4631.04,Budget
1329,53,59272,19,South,Clothing,Online,19,149.0,2546.61,Regular
1330,35,111739,49,North,Clothing,Online,18,311.71,5275.98,Premium
1331,41,81423,56,South,Furniture,Online,20,453.6,7848.89,Premium
1332,55,105099,80,South,Furniture,Mobile,11,250.61,2632.36,VIP
1333,40,44816,39,South,Electronics,Online,16,281.4,5176.17,Regular
1334,59,104838,89,North,Electronics,In-Store,14,217.34,2886.95,VIP
1335,45,27247,61,South,Clothing,Online,14,356.71,5532.95,Regular
1336,69,42766,7,North,Furniture,Mobile,13,59.34,675.56,Budget
1337,51,72302,74,West,Furniture,In-Store,13,33.81,434.22,Premium
1338,33,25053,57,South,Groceries,In-Store,20,324.26,6196.21,Regular
1339,58,105826,39,North,Furniture,Online,18,272.09,4459.16,Premium
1340,39,106742,47,East,Clothing,Mobile,14,209.61,2822.3,Premium
1341,45,74146,30,West,Clothing,In-Store,19,173.66,3449.28,Regular
1342,25,50580,61,South,Electronics,Online,12,35.39,423.45,Regular
1343,24,29896,57,West,Sports,Mobile,22,343.47,8336.91,Regular
1344,47,81891,45,East,Groceries,Online,16,216.52,3885.18,Premium
1345,27,73767,29,East,Clothing,Online,18,228.18,4084.93,Regular
1346,69,95996,40,South,Electronics,In-Store,21,447.79,10762.58,Premium
1347,62,80253,50,North,Furniture,Online,15,371.4,4855.72,Premium
1348,54,32829,47,South,Furniture,In-Store,15,117.53,1644.66,Regular
1349,56,32176,31,West,Groceries,Online,6,332.01,1942.29,Budget
1350,48,98083,58,West,Electronics,Online,8,74.81,613.33,Premium
1351,21,35902,23,West,Sports,Online,17,105.09,1811.15,Budget
1352,38,113851,50,West,Furniture,Online,11,359.93,4039.97,Premium
1353,43,30594,13,South,Groceries,Mobile,13,71.69,1042.76,Budget
1354,65,92837,47,South,Groceries,In-Store,13,147.3,1787.12,Premium
1355,29,117523,78,West,Sports,In-Store,10,450.05,4928.3,VIP
1356,43,64122,81,East,Sports,Online,18,371.77,6808.3,Premium
1357,35,25671,69,South,Groceries,In-Store,16,465.44,7425.79,Regular
1358,24,107667,74,South,Clothing,Online,16,442.1,6647.94,VIP
1359,23,38730,7,West,Clothing,Online,16,163.16,2457.11,Budget
1360,36,72745,34,North,Furniture,In-Store,21,319.86,6492.33,Regular
1361,22,118453,65,North,Groceries,In-Store,16,195.56,3376.31,VIP
1362,21,94477,80,East,Electronics,In-Store,21,351.58,7331.64,VIP
1363,36,24631,58,North,Electronics,Mobile,17,180.74,2753.49,Regular
1364,28,102050,85,North,Sports,Mobile,13,10.65,149.24,VIP
1365,46,36124,28,West,Sports,Online,13,56.03,764.09,Budget
1366,18,94935,16,South,Sports,Online,15,387.8,6600.97,Regular
1367,33,82095,9,East,Clothing,Online,21,51.16,1083.84,Regular
1368,41,48785,58,South,Furniture,In-Store,19,303.72,6038.02,Regular
1369,68,62360,66,North,Furniture,Mobile,17,430.31,7269.91,Premium
1370,50,31784,29,North,Clothing,Mobile,10,373.14,3933.77,Budget
1371,63,118678,78,West,Electronics,Online,16,212.59,3336.25,VIP
1372,35,43833,74,North,Sports,Mobile,21,112.22,2100.59,Premium
1373,41,50867,36,East,Electronics,In-Store,15,462.04,7942.5,Regular
1374,39,70287,24,South,Groceries,Mobile,14,287.54,4291.69,Regular
1375,64,87238,74,South,Groceries,In-Store,17,208.66,3662.82,Premium
1376,67,70527,67,West,Furniture,Online,13,471.61,6096.76,Premium
1377,68,70513,17,East,Clothing,Online,17,115.36,2085.51,Regular
1378,57,78264,26,East,Furniture,Mobile,18,226.72,3624.03,Regular
1379,44,105769,49,South,Electronics,Online,19,63.24,1138.88,Premium
1380,46,59510,51,South,Furniture,Online,21,71.19,1326.67,Regular
1381,68,103213,17,East,Electronics,Online,15,205.31,2734.14,Regular
1382,32,98689,94,North,Furniture,Online,11,352.83,3323.82,VIP
1383,36,116100,39,North,Furniture,Mobile,15,176.06,2843.64,Premium
1384,64,111315,38,East,Electronics,Online,15,347.9,4791.59,Premium
1385,38,99818,6,East,Electronics,Online,14,404.54,6227.66,Regular
1386,30,44672,87,North,Furniture,In-Store,20,440.01,9867.93,Premium
1387,47,97429,24,West,Electronics,In-Store,14,31.91,402.32,Regular
1388,34,93652,98,East,Electronics,Online,18,389.13,7443.23,VIP
1389,64,48950,50,North,Clothing,Online,16,82.1,1297.96,Regular
1390,65,87797,87,West,Sports,Online,14,352.15,5549.76,VIP
1391,33,45296,18,West,Groceries,Online,19,192.11,3633.03,Budget
1392,45,72309,17,South,Clothing,Online,10,356.82,3438.54,Regular
1393,69,99674,80,South,Sports,Online,15,114.77,1615.45,VIP
1394,56,38853,82,South,Clothing,In-Store,22,326.05,8041.67,Premium
1395,29,53695,54,East,Clothing,Mobile,15,71.5,984.4,Regular
1396,48,99523,4,North,Clothing,Mobile,15,93.18,1535.11,Regular
1397,50,65379,94,South,Clothing,Online,19,311.09,5368.44,Premium
1398,51,116062,39,North,Clothing,Online,21,175.02,3833.53,Premium
1399,19,20796,93,North,Furniture,Mobile,12,354.85,4195.69,Premium
1400,33,92183,87,South,Electronics,In-Store,18,345.73,5484.97,VIP
1401,62,101419,85,East,Furniture,In-Store,10,314.6,2792.96,VIP
1402,30,111785,69,West,Electronics,Online,9,367.96,3094.57,VIP
1403,33,35675,67,North,Clothing,Online,13,399.03,5602.36,Regular
1404,34,118418,53,North,Electronics,In-Store,21,456.6,10247.16,Premium
1405,27,59227,3,South,Groceries,In-Store,14,49.45,631.06,Budget
1406,26,55205,39,East,Furniture,Online,13,290.06,3743.86,Regular
1407,36,55554,73,West,Clothing,Mobile,20,376.9,6626.63,Premium
1408,63,83822,81,East,Electronics,In-Store,16,116.3,1981.35,Premium
1409,18,85929,56,East,Electronics,In-Store,20,139.17,3028.31,Premium
1410,32,67393,71,North,Furniture,Online,14,140.81,2204.06,Premium
1411,21,27103,3,North,Clothing,In-Store,18,290.44,5832.91,Budget
1412,47,118662,47,North,Furniture,In-Store,13,189.42,2342.7,Premium
1413,31,42210,51,East,Clothing,Online,16,336.39,4985.89,Regular
1414,59,29380,89,South,Electronics,In-Store,19,309.02,6569.94,Premium
1415,48,79738,31,North,Furniture,In-Store,19,331.98,5637.76,Regular
1416,58,61237,23,East,Clothing,Mobile,15,133.64,1739.6,Regular
1417,51,81556,35,West,Electronics,Online,17,386.01,6196.48,Regular
1418,40,107553,17,South,Sports,Mobile,17,335.38,6146.69,Regular
1419,62,29732,56,West,Electronics,In-Store,14,74.02,1096.65,Regular
1420,42,48405,64,East,Clothing,Online,15,108.08,1858.08,Regular
1421,67,71657,80,East,Clothing,Online,17,157.47,2564.18,Premium
1422,69,98779,97,West,Groceries,Online,12,468.66,5245.73,VIP
1423,48,80064,8,North,Furniture,Online,14,169.91,2291.83,Regular
1424,53,58278,25,West,Electronics,In-Store,19,19.74,406.82,Regular
1425,31,81006,30,West,Sports,In-Store,14,79.4,1016.32,Regular
1426,60,117997,25,West,Groceries,Online,19,25.76,555.18,Premium
1427,52,68005,82,East,Sports,Mobile,15,207.39,3122.56,Premium
1428,64,108352,14,West,Furniture,Online,15,400.61,6519.59,Regular
1429,31,97995,3,West,Sports,In-Store,16,230.71,4053.77,Regular
1430,58,50132,86,West,Groceries,Mobile,16,421.11,6694.94,Premium
1431,42,44950,96,West,Clothing,Mobile,15,33.29,535.51,Premium
1432,27,97019,23,West,Clothing,In-Store,12,240.16,2764.94,Regular
1433,26,40747,33,South,Groceries,In-Store,17,395.67,7353.82,Regular
1434,47,53685,50,East,Clothing,Online,12,340.61,4484.49,Regular
1435,34,43539,53,South,Furniture,Online,12,427.88,5236.54,Regular
1436,23,80636,99,West,Electronics,Online,14,144.18,1847.84,VIP
1437,40,49413,41,West,Furniture,Online,19,255.42,5537.58,Regular
1438,51,85848,2,West,Electronics,Online,15,341.67,5812.29,Regular
1439,34,113484,42,East,Sports,Online,12,92.56,1150.65,Premium
1440,67,102959,56,South,Electronics,Mobile,10,409.75,4692.31,Premium
1441,58,114795,52,North,Electronics,Mobile,16,162.62,2604.1,Premium
1442,44,22445,51,East,Furniture,Mobile,15,55.72,804.58,Regular
1443,66,65545,92,East,Furniture,In-Store,17,385.19,6470.64,Premium
1444,40,42015,80,East,Furniture,Online,10,355.46,3070.36,Premium
1445,25,111786,25,East,Sports,Online,14,443.0,6293.4,Premium
1446,19,91191,36,West,Clothing,In-Store,10,447.12,4694.18,Premium
1447,66,52022,67,North,Furniture,In-Store,17,146.48,2198.45,Premium
1448,67,76352,41,South,Clothing,Online,7,324.27,2103.46,Regular
1449,56,80543,43,East,Groceries,In-Store,15,499.57,7990.79,Premium
1450,23,69560,17,West,Clothing,In-Store,18,129.47,2535.72,Regular
1451,33,67435,26,West,Electronics,Online,21,241.71,5815.78,Regular
1452,20,25520,74,West,Groceries,Online,26,455.98,10977.78,Regular
1453,20,65246,84,West,Furniture,Online,14,60.51,933.91,Premium
1454,30,54827,78,West,Electronics,In-Store,17,464.84,7124.94,Premium
1455,47,101825,31,East,Sports,Mobile,15,249.2,3324.07,Premium
1456,21,106510,14,North,Groceries,In-Store,13,447.59,6218.77,Regular
1457,69,95041,16,East,Electronics,In-Store,14,314.47,4331.09,Regular
1458,41,23089,39,East,Groceries,Mobile,21,339.0,7746.73,Budget
1459,31,104122,52,North,Electronics,Online,17,388.76,6177.82,Premium
1460,44,59643,89,West,Electronics,In-Store,18,42.9,705.76,Premium
1461,59,61636,89,East,Furniture,In-Store,26,317.61,8378.75,Premium
1462,34,114514,1,West,Electronics,In-Store,14,462.73,5730.59,Regular
1463,20,106729,71,North,Electronics,Online,15,478.5,6701.09,VIP
1464,20,25088,30,West,Furniture,Mobile,9,484.48,3923.73,Budget
1465,62,55983,20,South,Electronics,Mobile,23,326.46,7103.22,Regular
1466,23,94970,55,East,Furniture,Online,17,320.31,5878.98,Premium
1467,51,73884,4,East,Furniture,Online,14,280.71,3482.8,Regular
1468,37,45761,34,East,Electronics,Online,14,307.7,4452.37,Regular
1469,58,72477,55,West,Groceries,In-Store,12,309.94,3813.86,Premium
1470,21,106660,27,North,Electronics,In-Store,17,30.78,529.25,Premium
1471,64,42328,59,East,Groceries,Online,18,53.55,959.34,Regular
1472,54,94606,46,West,Electronics,Mobile,17,313.51,5591.67,Premium
1473,41,93476,80,North,Sports,Online,19,163.97,3444.24,VIP
1474,28,108570,18,South,Electronics,In-Store,19,157.7,2692.51,Regular
1475,68,49794,6,South,Furniture,Online,18,104.79,2063.98,Budget
1476,33,41592,53,East,Electronics,In-Store,18,402.52,6292.18,Regular
1477,43,74765,26,West,Electronics,In-Store,16,482.52,7678.92,Regular
1478,38,73129,70,West,Clothing,Online,12,317.6,3824.31,Premium
1479,29,60953,10,West,Groceries,Online,19,473.26,8176.15,Regular
1480,39,97926,57,South,Sports,Mobile,18,443.1,6993.99,Premium
1481,25,99904,98,East,Electronics,In-Store,18,116.78,1833.97,VIP
1482,18,44569,10,North,Electronics,Mobile,17,85.23,1247.76,Budget
1483,33,99552,30,South,Clothing,In-Store,26,113.68,3020.94,Premium
1484,23,43074,84,North,Clothing,In-Store,16,57.14,819.75,Premium
1485,39,60763,53,North,Sports,Online,18,295.61,5813.76,Regular
1486,62,22718,18,West,Sports,In-Store,20,148.5,3325.47,Budget
1487,26,54039,22,West,Sports,Online,20,457.33,8576.97,Regular
1488,18,115851,76,East,Electronics,Online,18,310.57,5027.54,VIP
1489,23,64256,86,North,Clothing,Online,16,186.21,2898.57,Premium
1490,44,91001,36,North,Furniture,Online,13,492.47,7134.97,Premium
1491,32,30792,47,North,Clothing,Mobile,11,477.07,5090.05,Regular
1492,43,83556,78,East,Groceries,Mobile,17,391.52,5873.78,Premium
1493,19,57157,18,North,Electronics,In-Store,13,397.93,5925.26,Regular
1494,35,94399,21,South,Clothing,Online,16,488.86,7821.0,Regular
1495,39,112801,77,West,Sports,Mobile,18,304.22,5217.01,VIP
1496,40,73161,19,West,Clothing,In-Store,22,441.21,10852.84,Regular
1497,46,30282,77,West,Sports,Online,18,41.77,848.26,Regular
1498,58,67613,50,South,Clothing,In-Store,15,281.49,4218.3,Regular
1499,42,32310,99,East,Electronics,In-Store,19,256.23,4586.08,Premium
1500,61,64953,4,North,Clothing,Online,12,28.48,339.98,Budget
1501,45,26114,94,West,Electronics,In-Store,11,52.61,529.97,Premium
1502,31,84043,23,North,Groceries,In-Store,14,20.7,287.91,Regular
1503,29,51045,4,East,Electronics,Online,13,154.07,1840.33,Budget
1504,34,40153,72,East,Groceries,Online,12,36.22,450.57,Regular
1505,49,21730,53,West,Sports,In-Store,17,217.35,3983.03,Regular
1506,30,108805,83,South,Clothing,In-Store,20,408.25,9314.86,VIP
1507,65,103719,11,North,Electronics,Mobile,14,310.78,4798.07,Regular
1508,42,101175,8,West,Clothing,Mobile,14,340.16,4170.96,Regular
1509,62,25813,57,East,Furniture,In-Store,12,25.44,278.86,Regular
1510,53,54956,88,South,Groceries,In-Store,18,421.37,7656.77,Premium
1511,35,117134,41,South,Electronics,In-Store,16,81.63,1211.1,Premium
1512,29,77860,79,South,Groceries,In-Store,20,158.3,2704.74,Premium
1513,56,32849,90,South,Clothing,Online,17,263.23,4816.96,Premium
1514,35,34102,87,South,Clothing,In-Store,14,465.7,6241.61,Premium
1515,30,46311,51,South,Electronics,In-Store,30,499.09,13023.7,Regular
1516,66,117234,70,South,Sports,In-Store,20,393.5,7890.86,VIP
1517,43,36961,53,North,Electronics,Mobile,16,367.36,6719.24,Regular
1518,20,110289,67,West,Electronics,In-Store,17,268.56,4810.06,VIP
1519,43,87801,57,North,Electronics,Online,14,336.16,4224.46,Premium
1520,41,112189,52,North,Groceries,Online,15,80.77,1216.75,Premium
1521,62,102601,44,North,Clothing,Online,10,141.91,1590.13,Premium
1522,55,53216,65,West,Electronics,Online,15,492.48,6399.33,Regular
1523,27,102789,75,South,Clothing,In-Store,13,490.01,6633.65,VIP
1524,25,36913,91,South,Furniture,Online,17,168.26,3050.3,Premium
1525,49,49096,61,South,Clothing,Online,15,128.11,2039.26,Regular
1526,20,41177,10,North,Sports,Online,23,122.46,2520.98,Budget
1527,34,33316,59,South,Clothing,In-Store,20,247.58,5556.6,Regular
1528,25,29000,32,North,Electronics,In-Store,19,119.65,2152.14,Budget
1529,19,38739,3,West,Sports,Online,19,327.76,5389.99,Budget
1530,65,32011,8,North,Furniture,Online,12,46.66,489.91,Budget
1531,22,58042,59,South,Clothing,Online,15,60.8,900.39,Regular
1532,18,27130,94,West,Furniture,Online,20,145.7,2511.85,Premium
1533,66,26127,51,West,Groceries,Online,11,390.95,4661.11,Regular
1534,27,118982,45,East,Clothing,Online,14,168.41,2616.5,Premium
1535,60,28769,9,North,Furniture,Online,16,240.7,3288.97,Budget
1536,19,27405,67,South,Furniture,Mobile,13,331.74,4713.71,Regular
1537,25,23010,6,North,Clothing,In-Store,12,396.38,5443.23,Budget
1538,23,33254,84,East,Groceries,Mobile,11,160.48,1516.57,Premium
1539,54,72791,81,South,Clothing,Online,16,368.18,6288.46,Premium
1540,50,102725,99,East,Electronics,Online,21,150.17,3625.75,VIP
1541,42,93489,29,East,Sports,Mobile,19,325.79,6741.76,Regular
1542,30,78024,17,West,Groceries,Online,19,230.93,4394.72,Regular
1543,22,28502,30,South,Groceries,In-Store,16,464.05,8281.97,Budget
1544,47,97441,80,West,Groceries,Mobile,19,491.23,9915.58,VIP
1545,29,23725,22,South,Groceries,In-Store,13,389.32,4746.03,Budget
1546,48,83091,88,East,Clothing,Online,19,458.58,7992.42,VIP
1547,53,60933,16,East,Sports,In-Store,16,76.89,1234.87,Regular
1548,62,108217,5,West,Groceries,Online,19,330.69,6043.71,Regular
1549,43,50753,22,South,Furniture,Online,24,107.2,2441.18,Regular
1550,18,83846,75,West,Clothing,Online,10,145.71,1316.31,Premium
1551,32,63999,60,South,Clothing,Mobile,9,266.18,2643.77,Premium
1552,62,72212,36,South,Electronics,In-Store,13,373.57,5155.1,Regular
1553,45,113879,65,South,Clothing,Online,16,363.53,5522.15,VIP
1554,50,91274,65,East,Electronics,Online,15,436.04,6025.86,Premium
1555,41,61455,55,East,Groceries,In-Store,12,284.04,3028.23,Regular
1556,26,64739,51,North,Sports,Mobile,10,463.91,4099.82,Regular
1557,64,90457,11,West,Clothing,Online,24,445.07,11083.78,Regular
1558,58,54606,26,West,Clothing,Online,23,426.04,8648.97,Regular
1559,69,36785,53,North,Furniture,Mobile,21,122.46,2926.71,Regular
1560,62,66765,14,West,Electronics,Mobile,8,270.41,2019.94,Regular
1561,33,26822,48,East,Sports,Mobile,20,370.76,6360.32,Regular
1562,31,36971,12,North,Clothing,Online,16,488.29,8645.46,Budget
1563,30,62070,78,South,Electronics,Online,12,15.71,181.03,Premium
1564,65,99657,11,West,Electronics,Online,13,170.29,2109.48,Regular
1565,46,98141,10,South,Sports,Online,19,177.75,2990.85,Regular
1566,41,46070,64,West,Electronics,Mobile,25,151.38,3966.64,Regular
1567,68,62192,22,South,Groceries,Online,22,410.54,8649.27,Regular
1568,49,35353,35,North,Electronics,In-Store,15,32.09,527.99,Regular
1569,65,95524,32,South,Electronics,Mobile,17,186.12,3288.02,Premium
1570,69,44635,22,East,Sports,Mobile,13,358.73,5195.01,Budget
1571,22,99952,76,East,Electronics,In-Store,14,209.3,3037.94,VIP
1572,36,104207,69,West,Electronics,Mobile,18,80.59,1572.16,Premium
1573,56,88908,24,North,Groceries,Online,22,309.32,7206.28,Regular
1574,60,53020,68,West,Sports,Online,14,266.08,3683.32,Premium
1575,25,115290,71,East,Clothing,Online,12,491.1,6226.77,VIP
1576,34,88604,54,North,Electronics,Mobile,19,376.78,7510.21,Premium
1577,46,84583,58,West,Sports,Mobile,14,493.23,5883.32,Premium
1578,59,105640,93,South,Furniture,Online,16,101.31,1717.56,VIP
